,0,1
0,2.3068012596327736,-1.6844432809811518
1,7.158074101544656,-4.782940223101304
2,-1.7836463557657019,-10.226848903775682
3,3.1812375059722666,1.2553750978380165
4,5.470566082413438,-14.590860091233672
5,-11.909053251884503,7.481118678087238
6,-5.618346797769621,-6.675877966198097
7,-4.17417830379846,-10.511379336366042
8,-2.473894063811999,1.352181889210354
9,8.939735371657926,7.276348699605924
10,3.2976618455063837,-3.9124861876962416
11,2.31500145752446,-4.064119625616445
12,7.230052922288071,-1.6520710935043785
13,2.1416544718707966,3.3928214552370655
14,-3.1276225579018986,4.2651079178019575
15,3.555614283710679,-10.234694125039287
16,5.077003952167197,-12.27282094209536
17,13.161361793688462,-6.085491731208338
18,-3.491098541018075,-0.45974548461808395
19,-9.978746489823468,-1.319989680503838
20,3.5852798741811163,-9.603975276906295
21,12.069561867780076,2.5986654937361546
22,-6.054701243994238,-0.7615981870901671
23,-1.281764979952382,-2.2768062790876464
24,-9.846070873161676,-15.42187497259974
25,-0.6741429116868863,11.52315171249251
26,8.023499527990914,-1.1136752202443636
27,-0.7052162584600643,6.152961756739406
28,9.140454259398831,-3.777702282230654
29,12.255125587521466,-3.848261801020499
30,16.604271487058988,5.295493158840141
31,-4.9889633356547805,-4.37620302448675
32,-6.571081255906309,-2.115182715902014
33,3.9401888496349757,11.48588079380794
34,-5.120393003432828,1.8598365820443994
35,11.676223061419174,20.37977586794176
36,-3.163211531655334,13.418332190099186
37,-1.7058716048184315,6.271996498543184
38,-3.6729222146679867,-4.098310310771243
39,-2.483297912438729,1.8053276939991054
40,-8.365177814553533,4.181660928830328
41,7.8040547834267535,0.09356947566791422
42,-4.221238414373286,-3.1942506936842516
43,6.70646817997924,3.448525136640685
44,5.78931392104596,0.4013212173677202
45,-7.420914794968096,5.441845527105499
46,-5.28687091746261,-8.455273056051631
47,-4.267611722198064,5.299473538031263
48,-0.10126950381389506,-0.01562700465379794
49,-2.8006525443191617,-18.15662260727973
50,2.7783566255498275,7.084880814528162
51,-10.467059578314485,0.8105605026755879
52,-4.087549901919702,-18.21663934747313
53,-10.070527289198875,3.6344524580260096
54,-19.102480611031854,11.340990303125928
55,-15.748268425787842,1.1274050403981146
56,-5.379319366176327,1.0509161648321734
57,-0.6512670762345986,5.047684093604795
58,-6.47537640530848,8.98335996096228
59,3.7366476512812925,2.690845878770297
60,-3.2251880799504717,-8.377871984129808
61,1.3862656066529588,15.30413511166401
62,-0.2819137501443262,-2.1754665196777605
63,3.5439241403846578,-10.995932941338165
64,-0.29030395689960115,1.4993896672644904
65,-1.75131584911297,2.040448300399314
66,2.9489090759868737,-4.404870728685059
67,1.3088856904811828,11.781645748615597
68,6.663515023679221,-5.456394626967889
69,-1.6624856357897149,14.312365220904832
70,-5.021558420974749,-3.955208308306792
71,-12.48935656692851,0.8088694971851514
72,-0.6978694291025118,1.4540668780320742
73,-13.864429960226722,4.052198050805131
74,8.043438321101945,-0.9685631272737049
75,3.401665943278951,-1.9264643232745218
76,6.40279195043565,15.370939412645667
77,6.641606631328382,-7.3517653234008895
78,-15.28684156267375,11.710748121206295
79,-9.465065692665812,3.969169668237785
80,3.4616816164633297,4.412821114051054
81,8.202398112486947,-1.0691434961492152
82,-5.129672655656428,-3.4226091084159904
83,-2.628633715307536,-3.0737101217572875
84,15.396967937005554,12.291437925197666
85,4.666207837800662,2.5346997857364375
86,-12.32528302912551,-2.609103914823266
87,-9.733194340537619,-2.6263755195558307
88,-4.6236800980984585,8.836914764019768
89,-10.131778311852683,-11.76869905176807
90,-4.677670719486715,-2.9996174886954896
91,11.952576996213166,-10.187550944533776
92,-5.383893549808208,3.477360718199314
93,-5.827811331910846,-10.965193744726456
94,-5.265840143425259,12.751646551711534
95,2.393794637806979,-0.7602068626944276
96,-1.3226333930031815,1.9297506177830708
97,-0.950477767573583,-2.3894577734278712
98,-4.779387593154885,7.600540533662148
99,-11.070323753827955,-10.81057726725686
100,4.163416230862484,-6.021752006932596
101,-5.222085843159068,13.284397687522967
102,6.121789741353763,-6.794126349567828
103,-7.8476872095594885,-9.920017775097584
104,-1.5584877372007488,-3.5223129768464476
105,-5.352693448609883,-9.953168379939607
106,-0.6020623796192089,2.75514956482727
107,2.55885842239437,5.0602011421168385
108,-13.190152486549088,5.4350451691588
109,-0.009919423995179892,-5.78821093608532
110,5.302368743439091,-6.853843396528139
111,-10.124399745639767,15.742692727524068
112,15.030363151881883,-9.050776212812682
113,1.4572857186125523,-7.479640643074125
114,1.6708352161814493,10.965253577181718
115,-7.618037120261001,-4.590232632957956
116,0.8200189886958922,17.89344895239809
117,-2.931845256447889,5.1303292358739565
118,1.220901588135043,9.933744380554558
119,-8.468331277359963,-4.566364305464792
120,-2.105576264872823,-9.464470867795093
121,2.334670838116788,1.7501194147512156
122,6.885209941704989,6.128586651789622
123,0.2991290573729053,-0.7865090954840961
124,5.607778808992664,4.822059435326889
125,-14.40207045370739,-16.048697127400505
126,-9.686057046324754,11.025016893689457
127,6.408595267737319,-3.193691499884462
128,-19.260726511087505,0.37313413160422204
129,-10.29122926341592,-1.129859336828756
130,-3.5197293446748943,-8.55567095664596
131,0.09150530169324092,-4.066997895361694
132,-5.903949512893,-0.7046212426087436
133,3.3667424069118694,4.923667668621145
134,-11.704105940288734,5.464288535033653
135,-14.876013225050567,3.9735092339288824
136,-4.524146312598191,6.516825503907655
137,-1.3465593416697617,17.01478231545695
138,-0.25233015273109227,21.185928900160718
139,-6.748379739784791,10.84510480577784
140,7.775927037002166,4.368901765651927
141,3.695397482548927,-1.270864971877221
142,18.69627877949943,11.053731744566102
143,8.44548609925759,4.149292945667041
144,0.3131308778515542,-8.307965389306332
145,18.064299446663703,6.75079254101164
146,-9.041739263771758,-7.8678443377942004
147,-14.639571995848478,8.236725257929471
148,-1.3275456946127429,2.3117254434198236
149,-1.2678243885890383,3.2266866857628687
150,-7.200057584072223,8.266122630636048
151,-2.4247697311068017,-3.0814314203132014
152,-3.3693388037094203,-1.6331489669178838
153,-9.561157793991608,4.851276723954119
154,4.052113870767077,10.929829474889834
155,5.649405936252039,-9.19071691718569
156,-2.5761819241090476,-15.277601764096028
157,0.14088540114110232,-6.2046722598630435
158,1.8804736428706268,-2.43538433231989
159,-1.5542242802066994,5.04374486760181
160,3.96738715198225,10.136784828161788
161,-7.725467524440201,6.209317762866542
162,7.85512116701683,-4.654580173883107
163,9.553684141348379,8.147967545658839
164,8.63625770934307,0.5618844159821227
165,11.56350662959821,3.955313940574404
166,-0.24607093601714558,-4.95314971056019
167,-15.269264917317136,-7.3840204287525015
168,-9.52953640393182,0.7366392954284284
169,4.567920026814281,-0.043812943642313
170,-2.356090098835269,-0.32945481220991135
171,-8.394939830454543,-0.534929646655824
172,-2.9688331407875626,-8.850013485751923
173,-0.04429685028325353,-2.7794398743401216
174,2.606745572360605,-6.56828650663617
175,0.2311065235195295,0.5087850062862821
176,2.264924690317865,12.844223033891012
177,-2.5501327257109914,4.944228239091872
